epoch,lr,lr-AdamW,step,train_iou_bedrock,train_iou_big_rock,train_iou_sand,train_iou_soil,train_loss,train_miou,val_iou_bedrock,val_iou_big_rock,val_iou_sand,val_iou_soil,val_loss,val_miou
,,0.0003,0,,,,,,,,,,,,
0,,,1606,,,,,,,0.10491401702165604,0.060255710035562515,0.07525942474603653,0.4106703996658325,2.9446544647216797,0.16277489066123962
0,0.00029970399918965995,,1606,0.5866675972938538,0.047307245433330536,0.3197149634361267,0.456473171710968,1.6064479351043701,0.3525407314300537,,,,,,
,,0.0002997040092642407,1607,,,,,,,,,,,,
1,,,3213,,,,,,,0.7473600506782532,0.09523237496614456,0.6008233428001404,0.7802276611328125,0.9670078754425049,0.5559108257293701
1,0.0002988172054756433,,3213,0.7173379063606262,0.10254930704832077,0.48934102058410645,0.6543425917625427,1.2129374742507935,0.4908927083015442,,,,,,
,,0.0002988172051971717,3214,,,,,,,,,,,,
2,,,4820,,,,,,,0.6904173493385315,0.10006259381771088,0.614240288734436,0.7715762257575989,0.9683164954185486,0.5440741181373596
2,0.0002973430964630097,,4820,0.7707333564758301,0.1517172008752823,0.5656991004943848,0.7277958989143372,1.0437191724777222,0.5539863705635071,,,,,,
,,0.0002973430876093033,4821,,,,,,,,,,,,
3,,,6427,,,,,,,0.8253071904182434,0.1718052327632904,0.6471020579338074,0.8306650519371033,0.8759718537330627,0.6187198758125305
3,0.00029528746381402016,,6427,0.7975382804870605,0.18225233256816864,0.6013550758361816,0.7560558319091797,0.9655281901359558,0.5843003988265991,,,,,,
,,0.00029528747416929463,6428,,,,,,,,,,,,
4,,,8034,,,,,,,0.8339998722076416,0.22071467339992523,0.6678531765937805,0.791674792766571,0.860167920589447,0.6285606622695923
4,0.00029265848570503294,,8034,0.813937246799469,0.19840139150619507,0.6339908242225647,0.7776881456375122,0.9071342349052429,0.6060044169425964,,,,,,
,,0.00029265847744427303,8035,,,,,,,,,,,,
