epoch,lr,lr-AdamW,step,train_iou_bedrock,train_iou_big_rock,train_iou_sand,train_iou_soil,train_loss,train_miou,val_iou_bedrock,val_iou_big_rock,val_iou_sand,val_iou_soil,val_loss,val_miou
,,0.0003,0,,,,,,,,,,,,
0,,,1606,,,,,,,0.8923149704933167,0.4162483215332031,0.8345080018043518,0.9074416756629944,0.5121784210205078,0.7626281976699829
0,0.00029970399918965995,,1606,0.9088068604469299,0.3292423486709595,0.812804102897644,0.9095012545585632,0.5498579740524292,0.7400886416435242,,,,,,
,,0.0002997040092642407,1607,,,,,,,,,,,,
1,,,3213,,,,,,,0.928646981716156,0.4605972170829773,0.8476814031600952,0.9403589963912964,0.4503915309906006,0.7943211197853088
1,0.0002988172054756433,,3213,0.925116777420044,0.4208962023258209,0.8505048751831055,0.9262083768844604,0.45768246054649353,0.7806815505027771,,,,,,
,,0.0002988172051971717,3214,,,,,,,,,,,,
2,,,4820,,,,,,,0.9265193343162537,0.43889403343200684,0.8541334867477417,0.9396798014640808,0.43280643224716187,0.7898066639900208
2,0.0002973430964630097,,4820,0.9323046803474426,0.46568459272384644,0.8646241426467896,0.9340009093284607,0.42942172288894653,0.7991535663604736,,,,,,
,,0.0002973430876093033,4821,,,,,,,,,,,,
3,,,6427,,,,,,,0.936711847782135,0.521282434463501,0.8599088788032532,0.9397029876708984,0.4425619840621948,0.8144015073776245
3,0.00029528746381402016,,6427,0.9356945157051086,0.4891199767589569,0.8714085221290588,0.9375067949295044,0.40754690766334534,0.8084324598312378,,,,,,
,,0.00029528747416929463,6428,,,,,,,,,,,,
4,,,8034,,,,,,,0.9354662895202637,0.4801214635372162,0.8730878233909607,0.945435106754303,0.3975878655910492,0.8085276484489441
4,0.00029265848570503294,,8034,0.9389293193817139,0.5201929211616516,0.8764169216156006,0.9408439993858337,0.3990238904953003,0.8190957903862,,,,,,
,,0.00029265847744427303,8035,,,,,,,,,,,,
5,,,9641,,,,,,,0.936199963092804,0.5157226920127869,0.8749623894691467,0.9444561004638672,0.4538436830043793,0.81783527135849
5,0.00028946646489202976,,9641,0.9411159157752991,0.5262421369552612,0.8791572451591492,0.9433259963989258,0.3883812427520752,0.8224602937698364,,,,,,
,,0.0002894664728832377,9642,,,,,,,,,,,,
6,,,11248,,,,,,,0.9416556358337402,0.5167052149772644,0.8877248764038086,0.9459958076477051,0.47756659984588623,0.8230203986167908
6,0.0002857240615412593,,11248,0.9432114958763123,0.5502621531486511,0.8840333223342896,0.9446350336074829,0.3726416528224945,0.8305354714393616,,,,,,
,,0.000285724057869903,11249,,,,,,,,,,,,
7,,,12855,,,,,,,0.9403788447380066,0.5398417115211487,0.8710816502571106,0.9469337463378906,0.45318639278411865,0.8245589733123779
7,0.00028144600219093263,,12855,0.9454845786094666,0.5671105980873108,0.8872989416122437,0.9476208090782166,0.36360400915145874,0.836878776550293,,,,,,
,,0.00028144600200657956,12856,,,,,,,,,,,,
8,,,14462,,,,,,,0.9357540011405945,0.5192602872848511,0.8813641667366028,0.9458385109901428,0.38961389660835266,0.820554256439209
8,0.00027664919616654515,,14462,0.9464105367660522,0.5753821730613708,0.8898729085922241,0.9479259252548218,0.35722705721855164,0.839897871017456,,,,,,
,,0.0002766491888253023,14463,,,,,,,,,,,,
9,,,16069,,,,,,,0.9385020136833191,0.551642894744873,0.8869079351425171,0.9459031820297241,0.3957352340221405,0.8307390213012695
9,0.00027135256095789373,,16069,0.9487545490264893,0.5980031490325928,0.8963732123374939,0.9504928588867188,0.3470688462257385,0.8484059572219849,,,,,,
,,0.00027135254915624217,16070,,,,,,,,,,,,
10,,,17676,,,,,,,0.9406841993331909,0.5500779747962952,0.8752986788749695,0.9480100870132446,0.38999253511428833,0.828517735004425
10,0.0002655769931152463,,17676,0.9488726854324341,0.5877328515052795,0.8955742120742798,0.9512380957603455,0.34537389874458313,0.8458544611930847,,,,,,
