epoch,lr,lr-AdamW,step,train_iou_bedrock,train_iou_big_rock,train_iou_sand,train_iou_soil,train_loss,train_miou,val_iou_bedrock,val_iou_big_rock,val_iou_sand,val_iou_soil,val_loss,val_miou
21,0.00017810719145927578,,35353,0.9745917320251465,0.8577414751052856,0.9306963086128235,0.9721876382827759,0.2050802856683731,0.9338042736053467,,,,,,
,,0.00017810719718785867,35354,,,,,,,,,,,,
22,,,36960,,,,,,,0.9485633373260498,0.5948396921157837,0.9062495231628418,0.9499233961105347,0.6332637667655945,0.8498939871788025
22,0.00016879999020602554,,36960,0.9764878153800964,0.8643420338630676,0.9403397440910339,0.974632978439331,0.18478627502918243,0.9389506578445435,,,,,,
,,0.00016879998503464564,36961,,,,,,,,,,,,
23,,,38567,,,,,,,0.9412833452224731,0.5576694011688232,0.8893570899963379,0.9439098834991455,0.5173410773277283,0.8330549001693726
23,0.00015941857418511063,,38567,0.9789379239082336,0.88177889585495,0.9403501749038696,0.9767789840698242,0.17935284972190857,0.944461464881897,,,,,,
,,0.000159418577929397,38568,,,,,,,,,,,,
24,,,40174,,,,,,,0.9469673037528992,0.6163102388381958,0.8969578146934509,0.9492298364639282,0.533489465713501,0.8523662686347961
24,0.0001500000071246177,,40174,0.9808408617973328,0.8987851142883301,0.9462319016456604,0.9792733192443848,0.1536960005760193,0.951282799243927,,,,,,
,,0.00015,40175,,,,,,,,,,,,
25,,,41781,,,,,,,0.946210503578186,0.61995929479599,0.900753915309906,0.9459338784217834,0.6427738666534424,0.8532143831253052
25,0.00014058142551220953,,41781,0.9811673760414124,0.9010841250419617,0.9489530324935913,0.9801645278930664,0.14201471209526062,0.9528422355651855,,,,,,
,,0.000140581422070603,41782,,,,,,,,,,,,
26,,,43388,,,,,,,0.9456022381782532,0.608852744102478,0.8948622345924377,0.9500091075897217,0.5645022392272949,0.8498315811157227
26,0.00013120000949129462,,43388,0.9829785823822021,0.9077374339103699,0.9522910118103027,0.9817730784416199,0.13911880552768707,0.956195056438446,,,,,,
,,0.00013120001496535436,43389,,,,,,,,,,,,
27,,,44995,,,,,,,0.9444019198417664,0.6267344951629639,0.8963114023208618,0.945414125919342,0.5596646666526794,0.8532154560089111
27,0.00012189280096208677,,44995,0.9840235710144043,0.912066638469696,0.9569714069366455,0.9838336110115051,0.13576596975326538,0.9592238068580627,,,,,,
,,0.0001218928028121413,44996,,,,,,,,,,,,
28,,,46602,,,,,,,0.947279155254364,0.5995968580245972,0.9007684588432312,0.9492971301078796,0.6338655948638916,0.8492354154586792
28,0.00011269651440670714,,46602,0.9848688244819641,0.9174866080284119,0.9568670392036438,0.9842441082000732,0.12426439672708511,0.9608666300773621,,,,,,
,,0.00011269651692527177,46603,,,,,,,,,,,,
29,,,48209,,,,,,,0.9473233222961426,0.5942133665084839,0.9007019996643066,0.9482104778289795,0.6193739771842957,0.8476122617721558
29,0.0001036474495776929,,48209,0.9868128895759583,0.9243527054786682,0.9623995423316956,0.9867253303527832,0.11607306450605392,0.9650726318359375,,,,,,
,,0.00010364745084375793,48210,,,,,,,,,,,,
30,,,49816,,,,,,,0.9463781118392944,0.5846300721168518,0.8985434770584106,0.9478321075439453,0.7214399576187134,0.8443459272384644
30,9.478131687501445e-05,,49816,0.9873362183570862,0.9384056925773621,0.9652365446090698,0.9878137707710266,0.09981724619865417,0.9696980714797974,,,,,,
,,9.478131709729836e-05,49817,,,,,,,,,,,,
31,,,51423,,,,,,,0.9469863176345825,0.5974722504615784,0.8971022367477417,0.9484552145004272,0.7205787301063538,0.8475040197372437
31,8.613310637883842e-05,,51423,0.9878556728363037,0.9314976930618286,0.9636942148208618,0.9882333278656006,0.10329988598823547,0.9678202271461487,,,,,,
,,8.61331062652391e-05,51424,,,,,,,,,,,,
32,,,53030,,,,,,,0.9462846517562866,0.5957383513450623,0.8941311240196228,0.9489977955818176,0.6762396693229675,0.8462879657745361
32,7.773694960633293e-05,,53030,0.9883850812911987,0.9465149641036987,0.9677587151527405,0.9883126020431519,0.09371066838502884,0.9727428555488586,,,,,,
,,7.773694888474269e-05,53031,,,,,,,,,,,,
33,,,54637,,,,,,,0.9488098621368408,0.5974746346473694,0.9032071232795715,0.9503417611122131,0.6946828961372375,0.8499583005905151
33,6.962598126847297e-05,,54637,0.9895584583282471,0.9436074495315552,0.9689313173294067,0.9898598194122314,0.09326447546482086,0.9729892611503601,,,,,,
,,6.962598075315047e-05,54638,,,,,,,,,,,,
34,,,56244,,,,,,,0.9480776190757751,0.5596905946731567,0.9009342193603516,0.9496542811393738,0.7875387668609619,0.8395891785621643
34,6.183221557876095e-05,,56244,0.9902411103248596,0.9553388953208923,0.9694873094558716,0.9907228350639343,0.07563457638025284,0.9764475226402283,,,,,,
