run_id,name,split,scope,metric,value,inter,union,n_valid
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036068edr_f0051606ncam00348m1,test_msl,soil,iou,,0,0,0
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036068edr_f0051606ncam00348m1,test_msl,bedrock,iou,,0,0,0
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036068edr_f0051606ncam00348m1,test_msl,sand,iou,,0,0,0
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036068edr_f0051606ncam00348m1,test_msl,big_rock,iou,,0,0,0
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036068edr_f0051606ncam00348m1,test_msl,ALL,pixel_acc,,0,0,0
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036068edr_f0051606ncam00348m1,test_msl,ALL,boundary_f1,,0,0,0
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036116edr_f0051606ncam00348m1,test_msl,soil,iou,0.0,0,4482,123986
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036116edr_f0051606ncam00348m1,test_msl,bedrock,iou,0.9638507573435711,119504,123986,123986
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036116edr_f0051606ncam00348m1,test_msl,sand,iou,,0,0,123986
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036116edr_f0051606ncam00348m1,test_msl,big_rock,iou,,0,0,123986
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036116edr_f0051606ncam00348m1,test_msl,ALL,pixel_acc,0.9638507573435711,0,0,123986
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036116edr_f0051606ncam00348m1,test_msl,ALL,boundary_f1,0.4829444720232608,0,0,123986
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036860edr_f0051662ncam00346m1,test_msl,soil,iou,0.6184837016237333,5066,8191,22748
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036860edr_f0051662ncam00346m1,test_msl,bedrock,iou,0.7961205861157818,13257,16652,22748
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036860edr_f0051662ncam00346m1,test_msl,sand,iou,0.002170138888888889,5,2304,22748
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036860edr_f0051662ncam00346m1,test_msl,big_rock,iou,0.0,0,21,22748
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036860edr_f0051662ncam00346m1,test_msl,ALL,pixel_acc,0.8056972041498154,0,0,22748
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036860edr_f0051662ncam00346m1,test_msl,ALL,boundary_f1,0.3549280147121191,0,0,22748
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036993edr_f0051662ncam05703m1,test_msl,soil,iou,,0,0,36839
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036993edr_f0051662ncam05703m1,test_msl,bedrock,iou,0.9890333613833165,36435,36839,36839
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036993edr_f0051662ncam05703m1,test_msl,sand,iou,,0,0,36839
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036993edr_f0051662ncam05703m1,test_msl,big_rock,iou,0.0,0,404,36839
unet__pretrained__resnet34__in_rover__seed1416__gpu_full__1cfcca16__gitc2c2860f__codebebd8b2d__20260715T212112649565Z,msl_ncam_nla_409036993edr_f0051662ncam05703m1,test_msl,ALL,pixel_acc,0.9890333613833165,0,0,36839
