epoch,lr,lr-AdamW,step,train_iou_bedrock,train_iou_big_rock,train_iou_sand,train_iou_soil,train_loss,train_miou,val_iou_bedrock,val_iou_big_rock,val_iou_sand,val_iou_soil,val_loss,val_miou
5,,,9641,,,,,,,0.9354187846183777,0.49096348881721497,0.8746924996376038,0.9470465183258057,0.3979862928390503,0.8120303153991699
5,0.00028946646489202976,,9641,0.9407485127449036,0.5369246602058411,0.8793731927871704,0.942255437374115,0.38277727365493774,0.8248254656791687,,,,,,
,,0.0002894664728832377,9642,,,,,,,,,,,,
6,,,11248,,,,,,,0.9303299784660339,0.4597030580043793,0.8552875518798828,0.9432849884033203,0.39958494901657104,0.7971514463424683
6,0.0002857240615412593,,11248,0.942036509513855,0.5471158623695374,0.883216381072998,0.9435160756111145,0.3762279152870178,0.8289712071418762,,,,,,
,,0.000285724057869903,11249,,,,,,,,,,,,
7,,,12855,,,,,,,0.9398338198661804,0.5281495451927185,0.8796471953392029,0.9448596835136414,0.3905136287212372,0.8231225609779358
7,0.00028144600219093263,,12855,0.9442954063415527,0.5721499919891357,0.8861775994300842,0.9458219408988953,0.36819323897361755,0.837111234664917,,,,,,
,,0.00028144600200657956,12856,,,,,,,,,,,,
8,,,14462,,,,,,,0.9396947026252747,0.5610868334770203,0.8776220083236694,0.9456969499588013,0.40937045216560364,0.8310251235961914
8,0.00027664919616654515,,14462,0.9463350772857666,0.5805650949478149,0.8901783227920532,0.9480686187744141,0.35938572883605957,0.8412867784500122,,,,,,
,,0.0002766491888253023,14463,,,,,,,,,,,,
9,,,16069,,,,,,,0.9463574886322021,0.5645209550857544,0.8937762379646301,0.9505427479743958,0.43719232082366943,0.8387993574142456
9,0.00027135256095789373,,16069,0.9489569664001465,0.597255289554596,0.8929263353347778,0.9506900310516357,0.34964296221733093,0.8474571704864502,,,,,,
,,0.00027135254915624217,16070,,,,,,,,,,,,
10,,,17676,,,,,,,0.9401026964187622,0.585939347743988,0.8822919726371765,0.9459767937660217,0.41647765040397644,0.8385777473449707
10,0.0002655769931152463,,17676,0.9488433003425598,0.6142992973327637,0.8957782983779907,0.9505074620246887,0.3437303304672241,0.8523570895195007,,,,,,
,,0.0002655769864163684,17677,,,,,,,,,,,,
11,,,19283,,,,,,,0.9463919997215271,0.5789960622787476,0.8925158977508545,0.9494403600692749,0.42521265149116516,0.8418360948562622
11,0.0002593452809378505,,19283,0.9510034918785095,0.62257981300354,0.9003254175186157,0.9524858593940735,0.3368978798389435,0.8565986156463623,,,,,,
,,0.0002593452941132117,19284,,,,,,,,,,,,
12,,,20890,,,,,,,0.9458031058311462,0.589948832988739,0.8771945834159851,0.9448493123054504,0.4103702902793884,0.8394489288330078
12,0.0002526820753701031,,20890,0.9525077939033508,0.6230467557907104,0.9025957584381104,0.9549920558929443,0.3294587731361389,0.8582855463027954,,,,,,
,,0.0002526820658893033,20891,,,,,,,,,,,,
13,,,22497,,,,,,,0.9447910785675049,0.593848705291748,0.8744024634361267,0.944645881652832,0.4047682583332062,0.8394220471382141
13,0.00024561359896324575,,22497,0.9518531560897827,0.6265090107917786,0.900000274181366,0.9534043073654175,0.3333078920841217,0.8579416871070862,,,,,,
,,0.0002456135984623034,22498,,,,,,,,,,,,
14,,,24104,,,,,,,0.9466520547866821,0.5929024815559387,0.8899428844451904,0.9495956301689148,0.4200206995010376,0.8447732329368591
14,0.00023816779139451683,,24104,0.954500675201416,0.6543610692024231,0.9058893322944641,0.9557598829269409,0.32436203956604004,0.867627739906311,,,,,,
,,0.00023816778784387096,24105,,,,,,,,,,,,
15,,,25711,,,,,,,0.9386143684387207,0.5019011497497559,0.8891764283180237,0.9467573165893555,0.386592835187912,0.8191123008728027
15,0.0002303740184288472,,25711,0.9550923109054565,0.657168984413147,0.9065647721290588,0.9571893811225891,0.31273508071899414,0.8690038919448853,,,,,,
,,0.00023037401924684944,25712,,,,,,,,,,,,
16,,,27318,,,,,,,0.9477657675743103,0.5881103873252869,0.895257294178009,0.9507662057876587,0.4474208652973175,0.845474898815155
16,0.00022226305736694485,,27318,0.956543505191803,0.6704131960868835,0.9075536727905273,0.958014190196991,0.31139856576919556,0.8731311559677124,,,,,,
,,0.00022226305111525726,27319,,,,,,,,,,,,
17,,,28925,,,,,,,0.9451195001602173,0.5997123718261719,0.8839268088340759,0.951476514339447,0.4042333960533142,0.845058798789978
17,0.00021386689331848174,,28925,0.9570835828781128,0.674760639667511,0.9099833369255066,0.9588857293128967,0.30817800760269165,0.875178337097168,,,,,,
,,0.00021386689373476087,28926,,,,,,,,,,,,
18,,,30532,,,,,,,0.946185827255249,0.5998329520225525,0.8876476287841797,0.9510608911514282,0.3975987434387207,0.8461818695068359
18,0.00020521869009826332,,30532,0.9580539464950562,0.6862253546714783,0.9106069207191467,0.9592940211296082,0.30157655477523804,0.8785450458526611,,,,,,
,,0.00020521868290270169,30533,,,,,,,,,,,,
19,,,32139,,,,,,,0.947304904460907,0.6068260073661804,0.8925203084945679,0.9508154392242432,0.40027689933776855,0.8493666648864746
19,0.00019635254284366965,,32139,0.9571920037269592,0.6772152781486511,0.9133144021034241,0.9597055912017822,0.30546703934669495,0.876856803894043,,,,,,
,,0.00019635254915624208,32140,,,,,,,,,,,,
20,,,33746,,,,,,,0.9436210989952087,0.550341010093689,0.8965597152709961,0.9512377977371216,0.3771354556083679,0.835439920425415
20,0.0001873034780146554,,33746,0.9593417644500732,0.6960869431495667,0.9132208228111267,0.9614667296409607,0.2993979752063751,0.882529079914093,,,,,,
,,0.00018730348307472816,33747,,,,,,,,,,,,
21,,,35353,,,,,,,0.9411140084266663,0.5860170125961304,0.8799270987510681,0.9491990804672241,0.389043927192688,0.8390643000602722
21,0.00017810719145927578,,35353,0.9605295062065125,0.7099097371101379,0.9137672781944275,0.9628761410713196,0.29017120599746704,0.8867706656455994,,,,,,
,,0.00017810719718785867,35354,,,,,,,,,,,,
22,,,36960,,,,,,,0.9435036778450012,0.6020482182502747,0.8800289034843445,0.9516366720199585,0.39551302790641785,0.8443043828010559
22,0.00016879999020602554,,36960,0.961615264415741,0.7196905612945557,0.9170430302619934,0.9641731977462769,0.2845152020454407,0.8906304836273193,,,,,,
,,0.00016879998503464564,36961,,,,,,,,,,,,
23,,,38567,,,,,,,0.9439848065376282,0.5774211883544922,0.8899450898170471,0.9515305757522583,0.3889259696006775,0.8407204151153564
23,0.00015941857418511063,,38567,0.9624883532524109,0.7290698885917664,0.9215111136436462,0.9643811583518982,0.2794734835624695,0.8943626284599304,,,,,,
,,0.000159418577929397,38568,,,,,,,,,,,,
24,,,40174,,,,,,,0.9477507472038269,0.620246410369873,0.8916565775871277,0.9523563385009766,0.414320170879364,0.8530025482177734
24,0.0001500000071246177,,40174,0.9627740383148193,0.7295862436294556,0.9205496311187744,0.9650582671165466,0.2791796028614044,0.8944920301437378,,,,,,
,,0.00015,40175,,,,,,,,,,,,
25,,,41781,,,,,,,0.9439976215362549,0.6235170364379883,0.8710567355155945,0.9510695338249207,0.4009127616882324,0.847410261631012
25,0.00014058142551220953,,41781,0.9635735154151917,0.7299696803092957,0.920458972454071,0.9660415649414062,0.2739697992801666,0.8950109481811523,,,,,,
,,0.000140581422070603,41782,,,,,,,,,,,,
26,,,43388,,,,,,,0.9451613426208496,0.6261026859283447,0.8838225603103638,0.9486979842185974,0.4126533269882202,0.8509461879730225
26,0.00013120000949129462,,43388,0.9644730687141418,0.7432931661605835,0.923167884349823,0.9669813513755798,0.2753010094165802,0.8994788527488708,,,,,,
,,0.00013120001496535436,43389,,,,,,,,,,,,
27,,,44995,,,,,,,0.9482342600822449,0.6235644817352295,0.8895023465156555,0.9519646763801575,0.42633602023124695,0.8533164262771606
27,0.00012189280096208677,,44995,0.9653560519218445,0.7477662563323975,0.9239616990089417,0.968381941318512,0.2672528326511383,0.9013664722442627,,,,,,
,,0.0001218928028121413,44996,,,,,,,,,,,,
28,,,46602,,,,,,,0.9483689069747925,0.6139841675758362,0.8919298052787781,0.9511768221855164,0.460527241230011,0.8513649106025696
28,0.00011269651440670714,,46602,0.9662167429924011,0.7512492537498474,0.9246826767921448,0.9690940380096436,0.26234033703804016,0.9028106927871704,,,,,,
,,0.00011269651692527177,46603,,,,,,,,,,,,
29,,,48209,,,,,,,0.9463867545127869,0.6179541945457458,0.8885858058929443,0.9510933756828308,0.442197322845459,0.8510050773620605
29,0.0001036474495776929,,48209,0.9665310382843018,0.7625232934951782,0.9241153001785278,0.9690285921096802,0.2567313313484192,0.9055495262145996,,,,,,
,,0.00010364745084375793,48210,,,,,,,,,,,,
30,,,49816,,,,,,,0.9492397904396057,0.6238353848457336,0.8939263820648193,0.9532901048660278,0.42791008949279785,0.8550729155540466
30,9.478131687501445e-05,,49816,0.9663271307945251,0.7694105505943298,0.9270906448364258,0.9684776663780212,0.2543810307979584,0.9078265428543091,,,,,,
,,9.478131709729836e-05,49817,,,,,,,,,,,,
31,,,51423,,,,,,,0.9488102197647095,0.6241236925125122,0.8938628435134888,0.9527587890625,0.45084065198898315,0.854888916015625
31,8.613310637883842e-05,,51423,0.9674947261810303,0.7774282693862915,0.9283667802810669,0.971184253692627,0.24681520462036133,0.9111185073852539,,,,,,
,,8.61331062652391e-05,51424,,,,,,,,,,,,
32,,,53030,,,,,,,0.9479684233665466,0.621618926525116,0.892384946346283,0.951717734336853,0.4147920608520508,0.8534225225448608
32,7.773694960633293e-05,,53030,0.9677521586418152,0.7786487340927124,0.9282982349395752,0.9704346656799316,0.24750939011573792,0.9112834930419922,,,,,,
,,7.773694888474269e-05,53031,,,,,,,,,,,,
33,,,54637,,,,,,,0.9477108716964722,0.6235659718513489,0.8935059309005737,0.9528568983078003,0.4115058183670044,0.85440993309021
33,6.962598126847297e-05,,54637,0.9682430028915405,0.7828304767608643,0.9282963871955872,0.9705561399459839,0.24639546871185303,0.9124814867973328,,,,,,
,,6.962598075315047e-05,54638,,,,,,,,,,,,
34,,,56244,,,,,,,0.9479164481163025,0.6381314396858215,0.8891863822937012,0.95245361328125,0.42956650257110596,0.8569219708442688
34,6.183221557876095e-05,,56244,0.9681951999664307,0.7923550009727478,0.9294884204864502,0.970706045627594,0.2470979541540146,0.9151861667633057,,,,,,
,,6.183221215612905e-05,56245,,,,,,,,,,,,
35,,,57851,,,,,,,0.9489773511886597,0.6369643807411194,0.8916850686073303,0.9528781175613403,0.4392000138759613,0.85762619972229
35,5.4386400734074414e-05,,57851,0.9689891338348389,0.7941024899482727,0.9292080998420715,0.9710456132888794,0.23500892519950867,0.9158363342285156,,,,,,
,,5.438640153769654e-05,57852,,,,,,,,,,,,
36,,,59458,,,,,,,0.9490692019462585,0.6290165781974792,0.8926011919975281,0.9525129199028015,0.44361457228660583,0.8557999730110168
36,4.7317935241153464e-05,,59458,0.9699655175209045,0.8035438060760498,0.9313343167304993,0.9719003438949585,0.23579099774360657,0.919185996055603,,,,,,
,,4.73179341106967e-05,59459,,,,,,,,,,,,
37,,,61065,,,,,,,0.9483175873756409,0.6367712020874023,0.8929701447486877,0.9526559710502625,0.44022136926651,0.8576787114143372
37,4.065470420755446e-05,,61065,0.9705309867858887,0.8094713091850281,0.93148273229599,0.9733458161354065,0.2296157330274582,0.9212076663970947,,,,,,
,,4.0654705886788306e-05,61066,,,,,,,,,,,,
38,,,62672,,,,,,,0.9484879374504089,0.6321368217468262,0.8926599621772766,0.9527999758720398,0.42804235219955444,0.8565211296081543
38,3.442301385803148e-05,,62672,0.9709725379943848,0.809107780456543,0.9342679381370544,0.9731692671775818,0.22668524086475372,0.9218794107437134,,,,,,
,,3.4423013583631635e-05,62673,,,,,,,,,,,,
39,,,64279,,,,,,,0.949711799621582,0.6349852681159973,0.8932761549949646,0.9535552263259888,0.44132328033447266,0.8578821420669556
39,2.864745147235226e-05,,64279,0.9707226753234863,0.8057959079742432,0.9353029131889343,0.9735003113746643,0.23180249333381653,0.921330451965332,,,,,,
,,2.86474508437579e-05,64280,,,,,,,,,,,,
40,,,65886,,,,,,,0.9495948553085327,0.6290628910064697,0.8957244753837585,0.9530747532844543,0.4597097933292389,0.8568642735481262
40,2.3350810806732625e-05,,65886,0.9704659581184387,0.8036820292472839,0.934634804725647,0.9730350375175476,0.23276402056217194,0.9204544425010681,,,,,,
,,2.3350811174697774e-05,65887,,,,,,,,,,,,
41,,,67493,,,,,,,0.948948860168457,0.6319522261619568,0.8923072218894958,0.9530249238014221,0.43787142634391785,0.8565583229064941
41,1.8553997506387532e-05,,67493,0.9716789722442627,0.8225879669189453,0.934721827507019,0.9741024374961853,0.22305282950401306,0.9257727861404419,,,,,,
,,1.8553997993420465e-05,67494,,,,,,,,,,,,
42,,,69100,,,,,,,0.9490793943405151,0.6324790716171265,0.8931360244750977,0.952626645565033,0.4435361921787262,0.8568302392959595
42,1.4275941794039682e-05,,69100,0.971043050289154,0.8032412528991699,0.9339919090270996,0.9733459949493408,0.2396509200334549,0.9204055666923523,,,,,,
,,1.42759421300971e-05,69101,,,,,,,,,,,,
43,,,70707,,,,,,,0.949348509311676,0.633560061454773,0.894531786441803,0.9532349705696106,0.44591042399406433,0.8576688766479492
43,1.0533527529332787e-05,,70707,0.9712396860122681,0.8116052150726318,0.9349483251571655,0.9736558794975281,0.23084786534309387,0.9228622913360596,,,,,,
,,1.05335271167623e-05,70708,,,,,,,,,,,,
44,,,72314,,,,,,,0.9492120146751404,0.6319344639778137,0.8937885761260986,0.9530229568481445,0.4521324336528778,0.8569895029067993
44,7.341522632486885e-06,,72314,0.971312940120697,0.8209981918334961,0.9364507794380188,0.9736666679382324,0.2193433791399002,0.9256071448326111,,,,,,
