epoch,lr,lr-AdamW,step,train_iou_bedrock,train_iou_big_rock,train_iou_sand,train_iou_soil,train_loss,train_miou,val_iou_bedrock,val_iou_big_rock,val_iou_sand,val_iou_soil,val_loss,val_miou
,,0.0003,0,,,,,,,,,,,,
0,,,1606,,,,,,,0.9118970036506653,0.28815799951553345,0.7978057861328125,0.9054037928581238,0.5906716585159302,0.7258161306381226
0,0.00029970399918965995,,1606,0.814897894859314,0.17348912358283997,0.6704428195953369,0.7892929315567017,0.9155305624008179,0.6120306849479675,,,,,,
,,0.0002997040092642407,1607,,,,,,,,,,,,
1,,,3213,,,,,,,0.9119715690612793,0.32398515939712524,0.8531274795532227,0.9239455461502075,0.5444108843803406,0.7532573938369751
1,0.0002988172054756433,,3213,0.8884152173995972,0.2757112383842468,0.7795339226722717,0.8754661679267883,0.6784693598747253,0.7047816514968872,,,,,,
,,0.0002988172051971717,3214,,,,,,,,,,,,
2,,,4820,,,,,,,0.9126204252243042,0.3658539950847626,0.8618512749671936,0.9240144491195679,0.4848531484603882,0.7660850286483765
2,0.0002973430964630097,,4820,0.9058299660682678,0.32491645216941833,0.8102496862411499,0.8954340219497681,0.6030236482620239,0.7341075539588928,,,,,,
,,0.0002973430876093033,4821,,,,,,,,,,,,
3,,,6427,,,,,,,0.9186440706253052,0.3796055018901825,0.8388392329216003,0.9130117297172546,0.47284507751464844,0.7625250816345215
3,0.00029528746381402016,,6427,0.9152857065200806,0.37552326917648315,0.8264427185058594,0.9055649638175964,0.5538687705993652,0.7557041645050049,,,,,,
,,0.00029528747416929463,6428,,,,,,,,,,,,
4,,,8034,,,,,,,0.9332832098007202,0.4816816747188568,0.8617347478866577,0.9394701719284058,0.46737903356552124,0.8040424585342407
4,0.00029265848570503294,,8034,0.9219093322753906,0.41762256622314453,0.8373010754585266,0.9151073694229126,0.5309102535247803,0.7729851007461548,,,,,,
,,0.00029265847744427303,8035,,,,,,,,,,,,
5,,,9641,,,,,,,0.9042266011238098,0.451029896736145,0.8560001850128174,0.9172930717468262,0.48056653141975403,0.782137393951416
5,0.00028946646489202976,,9641,0.9291541576385498,0.4553034007549286,0.8510178923606873,0.9201508164405823,0.4905359745025635,0.7889065742492676,,,,,,
,,0.0002894664728832377,9642,,,,,,,,,,,,
6,,,11248,,,,,,,0.9212287664413452,0.5218077898025513,0.8597016334533691,0.9200772643089294,0.49076950550079346,0.80570387840271
6,0.0002857240615412593,,11248,0.9332688450813293,0.5123937726020813,0.8536467552185059,0.9248479604721069,0.46761366724967957,0.8060393333435059,,,,,,
,,0.000285724057869903,11249,,,,,,,,,,,,
7,,,12855,,,,,,,0.9334608912467957,0.46314045786857605,0.8702824711799622,0.9376788139343262,0.5259355306625366,0.8011406660079956
7,0.00028144600219093263,,12855,0.9375501275062561,0.5349673628807068,0.8645270466804504,0.9302069544792175,0.45018839836120605,0.8168128728866577,,,,,,
,,0.00028144600200657956,12856,,,,,,,,,,,,
8,,,14462,,,,,,,0.8599275946617126,0.3390159606933594,0.7517310380935669,0.9079269766807556,0.5668477416038513,0.7146503925323486
8,0.00027664919616654515,,14462,0.9410457611083984,0.5708197951316833,0.8705689311027527,0.9310045838356018,0.42686405777931213,0.8283597230911255,,,,,,
,,0.0002766491888253023,14463,,,,,,,,,,,,
9,,,16069,,,,,,,0.9259493947029114,0.46049001812934875,0.8849743008613586,0.9320785999298096,0.4707891047000885,0.8008730411529541
9,0.00027135256095789373,,16069,0.9436234831809998,0.60199373960495,0.8807283639907837,0.9377162456512451,0.3969908058643341,0.8410154581069946,,,,,,
,,0.00027135254915624217,16070,,,,,,,,,,,,
