epoch,lr,lr-AdamW,step,train_iou_bedrock,train_iou_big_rock,train_iou_sand,train_iou_soil,train_loss,train_miou,val_iou_bedrock,val_iou_big_rock,val_iou_sand,val_iou_soil,val_loss,val_miou
,,0.0003,0,,,,,,,,,,,,
0,,,1606,,,,,,,0.6323967576026917,0.16074852645397186,0.3167138397693634,0.6207862496376038,1.4946904182434082,0.43266135454177856
0,0.00029970399918965995,,1606,0.6127521395683289,0.08362611383199692,0.42948463559150696,0.5598089694976807,1.4239695072174072,0.4214179813861847,,,,,,
,,0.0002997040092642407,1607,,,,,,,,,,,,
1,,,3213,,,,,,,0.6640350222587585,0.09602517634630203,0.37825363874435425,0.6595237851142883,1.3738563060760498,0.44945940375328064
1,0.0002988172054756433,,3213,0.7212287187576294,0.12710866332054138,0.4824197590351105,0.6738970279693604,1.1980928182601929,0.5011635422706604,,,,,,
,,0.0002988172051971717,3214,,,,,,,,,,,,
2,,,4820,,,,,,,0.7286691069602966,0.1872972697019577,0.3694198727607727,0.7440769672393799,1.1753661632537842,0.5073658227920532
2,0.0002973430964630097,,4820,0.7705783843994141,0.16642647981643677,0.513695478439331,0.7206258773803711,1.083615779876709,0.542831540107727,,,,,,
,,0.0002973430876093033,4821,,,,,,,,,,,,
3,,,6427,,,,,,,0.8485656976699829,0.286755234003067,0.6126912236213684,0.81618732213974,0.8796153664588928,0.641049861907959
3,0.00029528746381402016,,6427,0.8029351234436035,0.18137702345848083,0.5429819822311401,0.7619906067848206,0.999736487865448,0.5723211765289307,,,,,,
,,0.00029528747416929463,6428,,,,,,,,,,,,
4,,,8034,,,,,,,0.8699333667755127,0.26083213090896606,0.6478383541107178,0.8453155159950256,0.8201053142547607,0.6559798121452332
4,0.00029265848570503294,,8034,0.8291946649551392,0.19682997465133667,0.5909067392349243,0.7961239218711853,0.9115118384361267,0.603263795375824,,,,,,
,,0.00029265847744427303,8035,,,,,,,,,,,,
5,,,9641,,,,,,,0.6463620662689209,0.13419727981090546,0.296122282743454,0.6646572947502136,2.4147677421569824,0.4353347420692444
5,0.00028946646489202976,,9641,0.8438228964805603,0.21401622891426086,0.622291624546051,0.8146633505821228,0.8528547883033752,0.6236985325813293,,,,,,
,,0.0002894664728832377,9642,,,,,,,,,,,,
6,,,11248,,,,,,,0.564639151096344,0.05089215561747551,0.6766640543937683,0.8400713801383972,1.1113171577453613,0.5330666899681091
6,0.0002857240615412593,,11248,0.8632348775863647,0.23068629205226898,0.6751083731651306,0.8434159755706787,0.7861612439155579,0.6531113982200623,,,,,,
,,0.000285724057869903,11249,,,,,,,,,,,,
7,,,12855,,,,,,,0.8913995027542114,0.29467982053756714,0.6968379020690918,0.8674593567848206,0.8133279085159302,0.6875941753387451
7,0.00028144600219093263,,12855,0.8759943842887878,0.25629231333732605,0.7046430110931396,0.8570151925086975,0.7459721565246582,0.6734862327575684,,,,,,
,,0.00028144600200657956,12856,,,,,,,,,,,,
8,,,14462,,,,,,,0.8960880041122437,0.24665114283561707,0.7932295203208923,0.9144176840782166,0.5983943939208984,0.7125965356826782
8,0.00027664919616654515,,14462,0.8852945566177368,0.27527979016304016,0.7402634024620056,0.8700537085533142,0.6885829567909241,0.6927228569984436,,,,,,
,,0.0002766491888253023,14463,,,,,,,,,,,,
9,,,16069,,,,,,,0.7965054512023926,0.24539417028427124,0.44649502635002136,0.8005577921867371,1.1990034580230713,0.5722380876541138
9,0.00027135256095789373,,16069,0.891050398349762,0.29490798711776733,0.7555680274963379,0.8821157217025757,0.6675188541412354,0.7059105634689331,,,,,,
,,0.00027135254915624217,16070,,,,,,,,,,,,
10,,,17676,,,,,,,0.8507211804389954,0.36177125573158264,0.5982173681259155,0.8877667784690857,0.7984172105789185,0.6746191382408142
10,0.0002655769931152463,,17676,0.897109866142273,0.3059803247451782,0.7657924890518188,0.8836917281150818,0.6505800485610962,0.7131435871124268,,,,,,
,,0.0002655769864163684,17677,,,,,,,,,,,,
