run_id,name,split,scope,metric,value,inter,union,n_valid
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036068edr_f0051606ncam00348m1,test_msl,soil,iou,,0,0,0
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036068edr_f0051606ncam00348m1,test_msl,bedrock,iou,,0,0,0
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036068edr_f0051606ncam00348m1,test_msl,sand,iou,,0,0,0
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036068edr_f0051606ncam00348m1,test_msl,big_rock,iou,,0,0,0
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036068edr_f0051606ncam00348m1,test_msl,ALL,pixel_acc,,0,0,0
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036068edr_f0051606ncam00348m1,test_msl,ALL,boundary_f1,,0,0,0
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036116edr_f0051606ncam00348m1,test_msl,soil,iou,0.0,0,4482,123986
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036116edr_f0051606ncam00348m1,test_msl,bedrock,iou,0.9638507573435711,119504,123986,123986
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036116edr_f0051606ncam00348m1,test_msl,sand,iou,,0,0,123986
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036116edr_f0051606ncam00348m1,test_msl,big_rock,iou,,0,0,123986
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036116edr_f0051606ncam00348m1,test_msl,ALL,pixel_acc,0.9638507573435711,0,0,123986
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036116edr_f0051606ncam00348m1,test_msl,ALL,boundary_f1,0.4829444720232608,0,0,123986
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036860edr_f0051662ncam00346m1,test_msl,soil,iou,0.9340859847188961,8191,8769,22748
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036860edr_f0051662ncam00346m1,test_msl,bedrock,iou,0.9320654184859025,12595,13513,22748
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036860edr_f0051662ncam00346m1,test_msl,sand,iou,0.0,0,1284,22748
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036860edr_f0051662ncam00346m1,test_msl,big_rock,iou,0.0,0,1144,22748
segformer__pretrained__mit-b0__in_rover__seed1416__gpu_full__19dbcb1d__git3e52372c__codebebd8b2d__20260716T110052408653Z,msl_ncam_nla_409036860edr_f0051662ncam00346m1,test_msl,ALL,pixel_acc,0.9137506593986284,0,0,22748
