run_id,model,backbone,variant,scope,stratum,metric,value,ci_low,ci_high,status,profile,seed,git_sha,config_hash,total_parameters,trainable_parameters
segformer__scratch__mit-b2__in_rover__seed1414__gpu_full__08846d21__gitc188b320__codebebd8b2d__20260712T203119622061Z,segformer,mit-b2,scratch,ALL,all,miou,0.6843525055523101,0.6430998962757922,0.7262588794498019,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,08846d219c799e7c4553582b7b3ce457e49f684cdd690d9d5ba5db52821f56ad,27349700.0,27349700.0
segformer__scratch__mit-b2__in_rover__seed1414__gpu_full__08846d21__gitc188b320__codebebd8b2d__20260712T203119622061Z,segformer,mit-b2,scratch,ALL,all,n,322.0,,,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,08846d219c799e7c4553582b7b3ce457e49f684cdd690d9d5ba5db52821f56ad,27349700.0,27349700.0
segformer__scratch__mit-b2__in_rover__seed1414__gpu_full__08846d21__gitc188b320__codebebd8b2d__20260712T203119622061Z,segformer,mit-b2,scratch,soil,per_class,iou,0.9074963843012576,,,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,08846d219c799e7c4553582b7b3ce457e49f684cdd690d9d5ba5db52821f56ad,27349700.0,27349700.0
segformer__scratch__mit-b2__in_rover__seed1414__gpu_full__08846d21__gitc188b320__codebebd8b2d__20260712T203119622061Z,segformer,mit-b2,scratch,bedrock,per_class,iou,0.8743478772613967,,,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,08846d219c799e7c4553582b7b3ce457e49f684cdd690d9d5ba5db52821f56ad,27349700.0,27349700.0
segformer__scratch__mit-b2__in_rover__seed1414__gpu_full__08846d21__gitc188b320__codebebd8b2d__20260712T203119622061Z,segformer,mit-b2,scratch,sand,per_class,iou,0.839710252015646,,,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,08846d219c799e7c4553582b7b3ce457e49f684cdd690d9d5ba5db52821f56ad,27349700.0,27349700.0
segformer__scratch__mit-b2__in_rover__seed1414__gpu_full__08846d21__gitc188b320__codebebd8b2d__20260712T203119622061Z,segformer,mit-b2,scratch,big_rock,per_class,iou,0.11585550863094017,,,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,08846d219c799e7c4553582b7b3ce457e49f684cdd690d9d5ba5db52821f56ad,27349700.0,27349700.0
segformer__scratch__mit-b2__in_rover__seed1414__gpu_full__08846d21__gitc188b320__codebebd8b2d__20260712T203119622061Z,segformer,mit-b2,scratch,ALL,all,pixel_acc,0.9350494962965704,,,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,08846d219c799e7c4553582b7b3ce457e49f684cdd690d9d5ba5db52821f56ad,27349700.0,27349700.0
segformer__scratch__mit-b2__in_rover__seed1414__gpu_full__08846d21__gitc188b320__codebebd8b2d__20260712T203119622061Z,segformer,mit-b2,scratch,ALL,all,boundary_f1,0.6528914002213371,,,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,08846d219c799e7c4553582b7b3ce457e49f684cdd690d9d5ba5db52821f56ad,27349700.0,27349700.0
dinov3_sat__finetuned__vitl16-sat493m__in_rover__seed1414__gpu_full__684c258f__gitc188b320__codebebd8b2d__20260713T043353711900Z,dinov3_sat,vitl16-sat493m,finetuned,ALL,all,miou,0.8398901944879998,0.7317172042053846,0.9276262974002726,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,684c258f54d1b4f576e4e652409488c8d473b20b899bd8cf2fa0023c94a6f9f2,305490436.0,2360836.0
dinov3_sat__finetuned__vitl16-sat493m__in_rover__seed1414__gpu_full__684c258f__gitc188b320__codebebd8b2d__20260713T043353711900Z,dinov3_sat,vitl16-sat493m,finetuned,ALL,all,n,322.0,,,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,684c258f54d1b4f576e4e652409488c8d473b20b899bd8cf2fa0023c94a6f9f2,305490436.0,2360836.0
dinov3_sat__finetuned__vitl16-sat493m__in_rover__seed1414__gpu_full__684c258f__gitc188b320__codebebd8b2d__20260713T043353711900Z,dinov3_sat,vitl16-sat493m,finetuned,soil,per_class,iou,0.9809001488206416,,,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,684c258f54d1b4f576e4e652409488c8d473b20b899bd8cf2fa0023c94a6f9f2,305490436.0,2360836.0
dinov3_sat__finetuned__vitl16-sat493m__in_rover__seed1414__gpu_full__684c258f__gitc188b320__codebebd8b2d__20260713T043353711900Z,dinov3_sat,vitl16-sat493m,finetuned,bedrock,per_class,iou,0.9396132040267691,,,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,684c258f54d1b4f576e4e652409488c8d473b20b899bd8cf2fa0023c94a6f9f2,305490436.0,2360836.0
dinov3_sat__finetuned__vitl16-sat493m__in_rover__seed1414__gpu_full__684c258f__gitc188b320__codebebd8b2d__20260713T043353711900Z,dinov3_sat,vitl16-sat493m,finetuned,sand,per_class,iou,0.9701572554601654,,,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,684c258f54d1b4f576e4e652409488c8d473b20b899bd8cf2fa0023c94a6f9f2,305490436.0,2360836.0
dinov3_sat__finetuned__vitl16-sat493m__in_rover__seed1414__gpu_full__684c258f__gitc188b320__codebebd8b2d__20260713T043353711900Z,dinov3_sat,vitl16-sat493m,finetuned,big_rock,per_class,iou,0.46889016964442326,,,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,684c258f54d1b4f576e4e652409488c8d473b20b899bd8cf2fa0023c94a6f9f2,305490436.0,2360836.0
dinov3_sat__finetuned__vitl16-sat493m__in_rover__seed1414__gpu_full__684c258f__gitc188b320__codebebd8b2d__20260713T043353711900Z,dinov3_sat,vitl16-sat493m,finetuned,ALL,all,pixel_acc,0.983690417418363,,,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,684c258f54d1b4f576e4e652409488c8d473b20b899bd8cf2fa0023c94a6f9f2,305490436.0,2360836.0
dinov3_sat__finetuned__vitl16-sat493m__in_rover__seed1414__gpu_full__684c258f__gitc188b320__codebebd8b2d__20260713T043353711900Z,dinov3_sat,vitl16-sat493m,finetuned,ALL,all,boundary_f1,0.8483940555390741,,,ok,gpu_full,1414,c188b320d700e01c8ffb37330e30f188862ad995,684c258f54d1b4f576e4e652409488c8d473b20b899bd8cf2fa0023c94a6f9f2,305490436.0,2360836.0
tiny_unet__scratch__none__in_rover__seed1415__gpu_full__3a7324f6__gitc188b320__codebebd8b2d__20260713T101023694260Z,tiny_unet,none,scratch,ALL,all,miou,0.6819140199345635,0.6484325485541287,0.7201443495611928,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3a7324f619126412211af5ce83f91a797046b3791fbc1411b67ebfc89705940a,117412.0,117412.0
tiny_unet__scratch__none__in_rover__seed1415__gpu_full__3a7324f6__gitc188b320__codebebd8b2d__20260713T101023694260Z,tiny_unet,none,scratch,ALL,all,n,322.0,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3a7324f619126412211af5ce83f91a797046b3791fbc1411b67ebfc89705940a,117412.0,117412.0
tiny_unet__scratch__none__in_rover__seed1415__gpu_full__3a7324f6__gitc188b320__codebebd8b2d__20260713T101023694260Z,tiny_unet,none,scratch,soil,per_class,iou,0.9101374490045848,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3a7324f619126412211af5ce83f91a797046b3791fbc1411b67ebfc89705940a,117412.0,117412.0
tiny_unet__scratch__none__in_rover__seed1415__gpu_full__3a7324f6__gitc188b320__codebebd8b2d__20260713T101023694260Z,tiny_unet,none,scratch,bedrock,per_class,iou,0.8455588240913635,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3a7324f619126412211af5ce83f91a797046b3791fbc1411b67ebfc89705940a,117412.0,117412.0
tiny_unet__scratch__none__in_rover__seed1415__gpu_full__3a7324f6__gitc188b320__codebebd8b2d__20260713T101023694260Z,tiny_unet,none,scratch,sand,per_class,iou,0.8686691503857578,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3a7324f619126412211af5ce83f91a797046b3791fbc1411b67ebfc89705940a,117412.0,117412.0
tiny_unet__scratch__none__in_rover__seed1415__gpu_full__3a7324f6__gitc188b320__codebebd8b2d__20260713T101023694260Z,tiny_unet,none,scratch,big_rock,per_class,iou,0.10329065625654768,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3a7324f619126412211af5ce83f91a797046b3791fbc1411b67ebfc89705940a,117412.0,117412.0
tiny_unet__scratch__none__in_rover__seed1415__gpu_full__3a7324f6__gitc188b320__codebebd8b2d__20260713T101023694260Z,tiny_unet,none,scratch,ALL,all,pixel_acc,0.9357746538788254,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3a7324f619126412211af5ce83f91a797046b3791fbc1411b67ebfc89705940a,117412.0,117412.0
tiny_unet__scratch__none__in_rover__seed1415__gpu_full__3a7324f6__gitc188b320__codebebd8b2d__20260713T101023694260Z,tiny_unet,none,scratch,ALL,all,boundary_f1,0.38209857868383973,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3a7324f619126412211af5ce83f91a797046b3791fbc1411b67ebfc89705940a,117412.0,117412.0
unet__pretrained__resnet34__in_rover__seed1415__gpu_full__7ab4e19b__gitc188b320__codebebd8b2d__20260713T115339963731Z,unet,resnet34,pretrained,ALL,all,miou,0.8335326933479378,0.7296599579304621,0.9607634572603962,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,7ab4e19bd54e066ed810750af4911d73f41971cbc44978bc49e47b7f4880d390,24436804.0,24436804.0
unet__pretrained__resnet34__in_rover__seed1415__gpu_full__7ab4e19b__gitc188b320__codebebd8b2d__20260713T115339963731Z,unet,resnet34,pretrained,ALL,all,n,322.0,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,7ab4e19bd54e066ed810750af4911d73f41971cbc44978bc49e47b7f4880d390,24436804.0,24436804.0
unet__pretrained__resnet34__in_rover__seed1415__gpu_full__7ab4e19b__gitc188b320__codebebd8b2d__20260713T115339963731Z,unet,resnet34,pretrained,soil,per_class,iou,0.9838892712866555,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,7ab4e19bd54e066ed810750af4911d73f41971cbc44978bc49e47b7f4880d390,24436804.0,24436804.0
unet__pretrained__resnet34__in_rover__seed1415__gpu_full__7ab4e19b__gitc188b320__codebebd8b2d__20260713T115339963731Z,unet,resnet34,pretrained,bedrock,per_class,iou,0.9388776924830777,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,7ab4e19bd54e066ed810750af4911d73f41971cbc44978bc49e47b7f4880d390,24436804.0,24436804.0
unet__pretrained__resnet34__in_rover__seed1415__gpu_full__7ab4e19b__gitc188b320__codebebd8b2d__20260713T115339963731Z,unet,resnet34,pretrained,sand,per_class,iou,0.9712985937717307,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,7ab4e19bd54e066ed810750af4911d73f41971cbc44978bc49e47b7f4880d390,24436804.0,24436804.0
unet__pretrained__resnet34__in_rover__seed1415__gpu_full__7ab4e19b__gitc188b320__codebebd8b2d__20260713T115339963731Z,unet,resnet34,pretrained,big_rock,per_class,iou,0.4400652158502871,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,7ab4e19bd54e066ed810750af4911d73f41971cbc44978bc49e47b7f4880d390,24436804.0,24436804.0
unet__pretrained__resnet34__in_rover__seed1415__gpu_full__7ab4e19b__gitc188b320__codebebd8b2d__20260713T115339963731Z,unet,resnet34,pretrained,ALL,all,pixel_acc,0.9845213770170048,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,7ab4e19bd54e066ed810750af4911d73f41971cbc44978bc49e47b7f4880d390,24436804.0,24436804.0
unet__pretrained__resnet34__in_rover__seed1415__gpu_full__7ab4e19b__gitc188b320__codebebd8b2d__20260713T115339963731Z,unet,resnet34,pretrained,ALL,all,boundary_f1,0.8576917048754767,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,7ab4e19bd54e066ed810750af4911d73f41971cbc44978bc49e47b7f4880d390,24436804.0,24436804.0
unet__scratch__resnet34__in_rover__seed1415__gpu_full__643d154d__gitc188b320__codebebd8b2d__20260713T145716262704Z,unet,resnet34,scratch,ALL,all,miou,0.8226385706705944,0.7224367249568673,0.9305665569490439,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,643d154de013e120661792e28e4ea97fb5b081504b55033ec6eec77b6b9a1dd2,24436804.0,24436804.0
unet__scratch__resnet34__in_rover__seed1415__gpu_full__643d154d__gitc188b320__codebebd8b2d__20260713T145716262704Z,unet,resnet34,scratch,ALL,all,n,322.0,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,643d154de013e120661792e28e4ea97fb5b081504b55033ec6eec77b6b9a1dd2,24436804.0,24436804.0
unet__scratch__resnet34__in_rover__seed1415__gpu_full__643d154d__gitc188b320__codebebd8b2d__20260713T145716262704Z,unet,resnet34,scratch,soil,per_class,iou,0.9804107200409894,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,643d154de013e120661792e28e4ea97fb5b081504b55033ec6eec77b6b9a1dd2,24436804.0,24436804.0
unet__scratch__resnet34__in_rover__seed1415__gpu_full__643d154d__gitc188b320__codebebd8b2d__20260713T145716262704Z,unet,resnet34,scratch,bedrock,per_class,iou,0.9241344061367774,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,643d154de013e120661792e28e4ea97fb5b081504b55033ec6eec77b6b9a1dd2,24436804.0,24436804.0
unet__scratch__resnet34__in_rover__seed1415__gpu_full__643d154d__gitc188b320__codebebd8b2d__20260713T145716262704Z,unet,resnet34,scratch,sand,per_class,iou,0.9494459259962916,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,643d154de013e120661792e28e4ea97fb5b081504b55033ec6eec77b6b9a1dd2,24436804.0,24436804.0
unet__scratch__resnet34__in_rover__seed1415__gpu_full__643d154d__gitc188b320__codebebd8b2d__20260713T145716262704Z,unet,resnet34,scratch,big_rock,per_class,iou,0.4365632305083192,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,643d154de013e120661792e28e4ea97fb5b081504b55033ec6eec77b6b9a1dd2,24436804.0,24436804.0
unet__scratch__resnet34__in_rover__seed1415__gpu_full__643d154d__gitc188b320__codebebd8b2d__20260713T145716262704Z,unet,resnet34,scratch,ALL,all,pixel_acc,0.9788068712767325,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,643d154de013e120661792e28e4ea97fb5b081504b55033ec6eec77b6b9a1dd2,24436804.0,24436804.0
unet__scratch__resnet34__in_rover__seed1415__gpu_full__643d154d__gitc188b320__codebebd8b2d__20260713T145716262704Z,unet,resnet34,scratch,ALL,all,boundary_f1,0.851464043021268,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,643d154de013e120661792e28e4ea97fb5b081504b55033ec6eec77b6b9a1dd2,24436804.0,24436804.0
deeplabv3plus__pretrained__resnet50__in_rover__seed1415__gpu_full__b94cb23d__gitc188b320__codebebd8b2d__20260713T182656018111Z,deeplabv3plus,resnet50,pretrained,ALL,all,miou,0.8319264525567802,0.732547598814661,0.9487852992802268,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,b94cb23df5303a2c9fc57bf2def3776c480c983c1f9a2e7abd17b9ac3abea3c6,26678356.0,26678356.0
deeplabv3plus__pretrained__resnet50__in_rover__seed1415__gpu_full__b94cb23d__gitc188b320__codebebd8b2d__20260713T182656018111Z,deeplabv3plus,resnet50,pretrained,ALL,all,n,322.0,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,b94cb23df5303a2c9fc57bf2def3776c480c983c1f9a2e7abd17b9ac3abea3c6,26678356.0,26678356.0
deeplabv3plus__pretrained__resnet50__in_rover__seed1415__gpu_full__b94cb23d__gitc188b320__codebebd8b2d__20260713T182656018111Z,deeplabv3plus,resnet50,pretrained,soil,per_class,iou,0.9806284404652259,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,b94cb23df5303a2c9fc57bf2def3776c480c983c1f9a2e7abd17b9ac3abea3c6,26678356.0,26678356.0
deeplabv3plus__pretrained__resnet50__in_rover__seed1415__gpu_full__b94cb23d__gitc188b320__codebebd8b2d__20260713T182656018111Z,deeplabv3plus,resnet50,pretrained,bedrock,per_class,iou,0.9477556606861257,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,b94cb23df5303a2c9fc57bf2def3776c480c983c1f9a2e7abd17b9ac3abea3c6,26678356.0,26678356.0
deeplabv3plus__pretrained__resnet50__in_rover__seed1415__gpu_full__b94cb23d__gitc188b320__codebebd8b2d__20260713T182656018111Z,deeplabv3plus,resnet50,pretrained,sand,per_class,iou,0.9731688405209398,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,b94cb23df5303a2c9fc57bf2def3776c480c983c1f9a2e7abd17b9ac3abea3c6,26678356.0,26678356.0
deeplabv3plus__pretrained__resnet50__in_rover__seed1415__gpu_full__b94cb23d__gitc188b320__codebebd8b2d__20260713T182656018111Z,deeplabv3plus,resnet50,pretrained,big_rock,per_class,iou,0.4261528685548293,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,b94cb23df5303a2c9fc57bf2def3776c480c983c1f9a2e7abd17b9ac3abea3c6,26678356.0,26678356.0
deeplabv3plus__pretrained__resnet50__in_rover__seed1415__gpu_full__b94cb23d__gitc188b320__codebebd8b2d__20260713T182656018111Z,deeplabv3plus,resnet50,pretrained,ALL,all,pixel_acc,0.9849854149492504,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,b94cb23df5303a2c9fc57bf2def3776c480c983c1f9a2e7abd17b9ac3abea3c6,26678356.0,26678356.0
deeplabv3plus__pretrained__resnet50__in_rover__seed1415__gpu_full__b94cb23d__gitc188b320__codebebd8b2d__20260713T182656018111Z,deeplabv3plus,resnet50,pretrained,ALL,all,boundary_f1,0.8621260108027707,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,b94cb23df5303a2c9fc57bf2def3776c480c983c1f9a2e7abd17b9ac3abea3c6,26678356.0,26678356.0
deeplabv3plus__scratch__resnet50__in_rover__seed1415__gpu_full__3b58f954__gitc188b320__codebebd8b2d__20260713T221922546968Z,deeplabv3plus,resnet50,scratch,ALL,all,miou,0.8101144061597928,0.7278840199779458,0.8922655271258145,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3b58f954213587e9ddc2e96d39a0e6ee94d3437286b17f941e52c5c4c14a9ebe,26678356.0,26678356.0
deeplabv3plus__scratch__resnet50__in_rover__seed1415__gpu_full__3b58f954__gitc188b320__codebebd8b2d__20260713T221922546968Z,deeplabv3plus,resnet50,scratch,ALL,all,n,322.0,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3b58f954213587e9ddc2e96d39a0e6ee94d3437286b17f941e52c5c4c14a9ebe,26678356.0,26678356.0
deeplabv3plus__scratch__resnet50__in_rover__seed1415__gpu_full__3b58f954__gitc188b320__codebebd8b2d__20260713T221922546968Z,deeplabv3plus,resnet50,scratch,soil,per_class,iou,0.9786910603075408,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3b58f954213587e9ddc2e96d39a0e6ee94d3437286b17f941e52c5c4c14a9ebe,26678356.0,26678356.0
deeplabv3plus__scratch__resnet50__in_rover__seed1415__gpu_full__3b58f954__gitc188b320__codebebd8b2d__20260713T221922546968Z,deeplabv3plus,resnet50,scratch,bedrock,per_class,iou,0.9407225366620078,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3b58f954213587e9ddc2e96d39a0e6ee94d3437286b17f941e52c5c4c14a9ebe,26678356.0,26678356.0
deeplabv3plus__scratch__resnet50__in_rover__seed1415__gpu_full__3b58f954__gitc188b320__codebebd8b2d__20260713T221922546968Z,deeplabv3plus,resnet50,scratch,sand,per_class,iou,0.9639966434944689,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3b58f954213587e9ddc2e96d39a0e6ee94d3437286b17f941e52c5c4c14a9ebe,26678356.0,26678356.0
deeplabv3plus__scratch__resnet50__in_rover__seed1415__gpu_full__3b58f954__gitc188b320__codebebd8b2d__20260713T221922546968Z,deeplabv3plus,resnet50,scratch,big_rock,per_class,iou,0.3570473841751539,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3b58f954213587e9ddc2e96d39a0e6ee94d3437286b17f941e52c5c4c14a9ebe,26678356.0,26678356.0
deeplabv3plus__scratch__resnet50__in_rover__seed1415__gpu_full__3b58f954__gitc188b320__codebebd8b2d__20260713T221922546968Z,deeplabv3plus,resnet50,scratch,ALL,all,pixel_acc,0.9822264239065503,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3b58f954213587e9ddc2e96d39a0e6ee94d3437286b17f941e52c5c4c14a9ebe,26678356.0,26678356.0
deeplabv3plus__scratch__resnet50__in_rover__seed1415__gpu_full__3b58f954__gitc188b320__codebebd8b2d__20260713T221922546968Z,deeplabv3plus,resnet50,scratch,ALL,all,boundary_f1,0.8474272137912447,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,3b58f954213587e9ddc2e96d39a0e6ee94d3437286b17f941e52c5c4c14a9ebe,26678356.0,26678356.0
segformer__pretrained__mit-b0__in_rover__seed1415__gpu_full__deee6903__gitc188b320__codebebd8b2d__20260714T034231967203Z,segformer,mit-b0,pretrained,ALL,all,miou,0.8275649740938431,0.7338843130502057,0.9372957248960286,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,deee690300926c76a9c795f8782e2c9ef39b5bbe62d2d415f5aca0df3cf1b2fa,3715172.0,3715172.0
segformer__pretrained__mit-b0__in_rover__seed1415__gpu_full__deee6903__gitc188b320__codebebd8b2d__20260714T034231967203Z,segformer,mit-b0,pretrained,ALL,all,n,322.0,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,deee690300926c76a9c795f8782e2c9ef39b5bbe62d2d415f5aca0df3cf1b2fa,3715172.0,3715172.0
segformer__pretrained__mit-b0__in_rover__seed1415__gpu_full__deee6903__gitc188b320__codebebd8b2d__20260714T034231967203Z,segformer,mit-b0,pretrained,soil,per_class,iou,0.9822066878220089,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,deee690300926c76a9c795f8782e2c9ef39b5bbe62d2d415f5aca0df3cf1b2fa,3715172.0,3715172.0
segformer__pretrained__mit-b0__in_rover__seed1415__gpu_full__deee6903__gitc188b320__codebebd8b2d__20260714T034231967203Z,segformer,mit-b0,pretrained,bedrock,per_class,iou,0.9408250540140211,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,deee690300926c76a9c795f8782e2c9ef39b5bbe62d2d415f5aca0df3cf1b2fa,3715172.0,3715172.0
segformer__pretrained__mit-b0__in_rover__seed1415__gpu_full__deee6903__gitc188b320__codebebd8b2d__20260714T034231967203Z,segformer,mit-b0,pretrained,sand,per_class,iou,0.966921624494188,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,deee690300926c76a9c795f8782e2c9ef39b5bbe62d2d415f5aca0df3cf1b2fa,3715172.0,3715172.0
segformer__pretrained__mit-b0__in_rover__seed1415__gpu_full__deee6903__gitc188b320__codebebd8b2d__20260714T034231967203Z,segformer,mit-b0,pretrained,big_rock,per_class,iou,0.42030653004515456,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,deee690300926c76a9c795f8782e2c9ef39b5bbe62d2d415f5aca0df3cf1b2fa,3715172.0,3715172.0
segformer__pretrained__mit-b0__in_rover__seed1415__gpu_full__deee6903__gitc188b320__codebebd8b2d__20260714T034231967203Z,segformer,mit-b0,pretrained,ALL,all,pixel_acc,0.9836650782799847,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,deee690300926c76a9c795f8782e2c9ef39b5bbe62d2d415f5aca0df3cf1b2fa,3715172.0,3715172.0
segformer__pretrained__mit-b0__in_rover__seed1415__gpu_full__deee6903__gitc188b320__codebebd8b2d__20260714T034231967203Z,segformer,mit-b0,pretrained,ALL,all,boundary_f1,0.8621265727085784,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,deee690300926c76a9c795f8782e2c9ef39b5bbe62d2d415f5aca0df3cf1b2fa,3715172.0,3715172.0
segformer__scratch__mit-b0__in_rover__seed1415__gpu_full__df715c71__gitc188b320__codebebd8b2d__20260714T105400494420Z,segformer,mit-b0,scratch,ALL,all,miou,0.8051201650173546,0.7084209009934213,0.8664038992049031,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,df715c71d3a2475814cf8fa7388e8001916dedc9b71bba8f42875ccf8e8d281a,3715172.0,3715172.0
segformer__scratch__mit-b0__in_rover__seed1415__gpu_full__df715c71__gitc188b320__codebebd8b2d__20260714T105400494420Z,segformer,mit-b0,scratch,ALL,all,n,322.0,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,df715c71d3a2475814cf8fa7388e8001916dedc9b71bba8f42875ccf8e8d281a,3715172.0,3715172.0
segformer__scratch__mit-b0__in_rover__seed1415__gpu_full__df715c71__gitc188b320__codebebd8b2d__20260714T105400494420Z,segformer,mit-b0,scratch,soil,per_class,iou,0.9697949495181954,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,df715c71d3a2475814cf8fa7388e8001916dedc9b71bba8f42875ccf8e8d281a,3715172.0,3715172.0
segformer__scratch__mit-b0__in_rover__seed1415__gpu_full__df715c71__gitc188b320__codebebd8b2d__20260714T105400494420Z,segformer,mit-b0,scratch,bedrock,per_class,iou,0.9022105543959981,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,df715c71d3a2475814cf8fa7388e8001916dedc9b71bba8f42875ccf8e8d281a,3715172.0,3715172.0
segformer__scratch__mit-b0__in_rover__seed1415__gpu_full__df715c71__gitc188b320__codebebd8b2d__20260714T105400494420Z,segformer,mit-b0,scratch,sand,per_class,iou,0.9114967744936945,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,df715c71d3a2475814cf8fa7388e8001916dedc9b71bba8f42875ccf8e8d281a,3715172.0,3715172.0
segformer__scratch__mit-b0__in_rover__seed1415__gpu_full__df715c71__gitc188b320__codebebd8b2d__20260714T105400494420Z,segformer,mit-b0,scratch,big_rock,per_class,iou,0.43697838166153014,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,df715c71d3a2475814cf8fa7388e8001916dedc9b71bba8f42875ccf8e8d281a,3715172.0,3715172.0
segformer__scratch__mit-b0__in_rover__seed1415__gpu_full__df715c71__gitc188b320__codebebd8b2d__20260714T105400494420Z,segformer,mit-b0,scratch,ALL,all,pixel_acc,0.9680108595134906,,,ok,gpu_full,1415,c188b320d700e01c8ffb37330e30f188862ad995,df715c71d3a2475814cf8fa7388e8001916dedc9b71bba8f42875ccf8e8d281a,3715172.0,3715172.0
