run_id,model,backbone,variant,scope,stratum,metric,value,ci_low,ci_high,status,profile,seed,git_sha,config_hash,total_parameters,trainable_parameters
unet__resnet34__raw_y__validation__seed1414__c24f78f3__20260715T124944876098Z,unet,resnet34,raw_y,ALL,validation,boundary_f1,0.7603037263045764,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,c24f78f37b51f9dbca7751d5b1c688f35728b72a4dc31b3118fae057ba8d3ad6,24783626,24783626
unet__resnet34__raw_y__validation__seed1414__c24f78f3__20260715T124944876098Z,unet,resnet34,raw_y,big_rock,validation,small_component_recall,0.31835205992509363,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,c24f78f37b51f9dbca7751d5b1c688f35728b72a4dc31b3118fae057ba8d3ad6,24783626,24783626
unet__resnet34__raw_y__validation__seed1414__c24f78f3__20260715T124944876098Z,unet,resnet34,raw_y,big_rock,validation,small_components_eligible,267.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,c24f78f37b51f9dbca7751d5b1c688f35728b72a4dc31b3118fae057ba8d3ad6,24783626,24783626
unet__resnet34__raw_y__validation__seed1414__c24f78f3__20260715T124944876098Z,unet,resnet34,raw_y,big_rock,validation,small_components_recalled,85.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,c24f78f37b51f9dbca7751d5b1c688f35728b72a4dc31b3118fae057ba8d3ad6,24783626,24783626
unet__resnet34__raw_y__validation__seed1414__c24f78f3__20260715T124944876098Z,unet,resnet34,raw_y,soil,validation,iou,0.9498588217340307,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,c24f78f37b51f9dbca7751d5b1c688f35728b72a4dc31b3118fae057ba8d3ad6,24783626,24783626
unet__resnet34__raw_y__validation__seed1414__c24f78f3__20260715T124944876098Z,unet,resnet34,raw_y,bedrock,validation,iou,0.9489819617322773,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,c24f78f37b51f9dbca7751d5b1c688f35728b72a4dc31b3118fae057ba8d3ad6,24783626,24783626
unet__resnet34__raw_y__validation__seed1414__c24f78f3__20260715T124944876098Z,unet,resnet34,raw_y,sand,validation,iou,0.9011792625074365,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,c24f78f37b51f9dbca7751d5b1c688f35728b72a4dc31b3118fae057ba8d3ad6,24783626,24783626
unet__resnet34__raw_y__validation__seed1414__c24f78f3__20260715T124944876098Z,unet,resnet34,raw_y,big_rock,validation,iou,0.6166920978881733,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,c24f78f37b51f9dbca7751d5b1c688f35728b72a4dc31b3118fae057ba8d3ad6,24783626,24783626
unet__resnet34__raw_y__validation__seed1414__c24f78f3__20260715T124944876098Z,unet,resnet34,raw_y,scale_0,validation,routing_mean_weight,0.07700438097088945,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,c24f78f37b51f9dbca7751d5b1c688f35728b72a4dc31b3118fae057ba8d3ad6,24783626,24783626
unet__resnet34__raw_y__validation__seed1414__c24f78f3__20260715T124944876098Z,unet,resnet34,raw_y,scale_1,validation,routing_mean_weight,0.03197087256808817,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,c24f78f37b51f9dbca7751d5b1c688f35728b72a4dc31b3118fae057ba8d3ad6,24783626,24783626
